"INS_COD","C18_PERIODO","C18_DIA","C18_ACTIVO_CIR","C18_COD_IFI_ACREED","C18_PZO_RES_VENC","C18_MON_PAGO","C18_CTAS_CTES","C18_OT_OBLIG_VISTA","C18_OPE_LIQ_CURSO","C18_CONTR_REC_PTMOS","C18_DEP_CAP","C18_CONTR_DER_FIN","C18_OBLIG_BCOS","C18_MTO_GAR"
"SN",201611,30,34464248337928,"PU",1,2,0,14466801,0,0,25024440965,7163581340,0,0
"SN",201611,30,34464248337928,"PU",1,3,0,0,2528362500,0,0,3954802723,0,0
"SN",201611,30,34464248337928,"PU",2,2,0,0,0,0,0,2187369,0,0
"SN",201611,30,34464248337928,"PU",2,3,0,0,0,0,0,1725097,0,0
"SN",201611,30,34464248337928,"PU",3,2,0,0,0,0,0,3074430180,0,0
"SN",201611,30,34464248337928,"PU",3,3,0,0,0,0,0,1591665782,0,0
"SN",201611,30,34464248337928,"PW",1,1,0,0,38018274650,0,0,0,0,0
"SN",201611,30,34464248337928,"PW",1,2,0,58625240,0,0,9741023045,18902824878,0,0
"SN",201611,30,34464248337928,"PW",1,3,0,0,24376785650,0,0,88954903790,0,0
"SN",201611,30,34464248337928,"PW",2,2,0,0,0,0,0,5868440970,0,0
"SN",201611,30,34464248337928,"PW",2,3,0,0,0,0,0,80658390247,0,0
"SN",201611,30,34464248337928,"PW",3,2,0,0,0,0,0,20760143111,0,0
"SN",201611,30,34464248337928,"PW",3,3,0,0,0,0,0,141767410531,0,0
"SN",201611,30,34464248337928,"RO",1,1,0,1e+06,168337500,0,0,0,0,0
"SN",201611,30,34464248337928,"RO",1,2,0,240848691,0,0,0,968474680,0,0
"SN",201611,30,34464248337928,"RO",1,3,0,203482614,674230000,0,0,8923132716,0,0
"SN",201611,30,34464248337928,"RR",1,1,1266260141,0,29522697400,0,0,0,0,0
"SN",201611,30,34464248337928,"RR",1,2,0,0,0,0,9431072654,1251001984,0,0
"SN",201611,30,34464248337928,"RR",1,3,0,0,34116038000,0,0,0,0,0
"SN",201611,30,34464248337928,"RR",2,2,0,0,0,0,0,1783253,0,0
"SN",201611,30,34464248337928,"RR",3,2,0,0,0,0,0,1167613799,0,0
"SN",201611,30,34464248337928,"SP",1,1,822339939,0,7458457582,0,0,0,0,0
"SN",201611,30,34464248337928,"SP",1,2,0,521319200,0,0,0,29767786518,0,0
"SN",201611,30,34464248337928,"SP",1,3,0,0,6742300000,0,0,161442296805,0,0
"SN",201611,30,34464248337928,"SP",2,2,0,0,0,0,0,996368991,0,0
"SN",201611,30,34464248337928,"SP",2,3,0,0,0,0,0,1447188,0,0
"SN",201611,30,34464248337928,"SP",3,2,0,0,0,0,0,3910308708,0,0
"SN",201611,30,34464248337928,"SP",3,3,0,0,0,0,0,68159512893,0,0
"SN",201611,30,34464248337928,"SR",1,1,0,0,1346500000,0,0,0,0,0
"SN",201611,30,34464248337928,"SR",1,2,0,0,0,0,0,1910166267,0,0
"SN",201611,30,34464248337928,"SR",1,3,0,0,3371150000,0,0,0,0,0
"SN",201611,30,34464248337928,"SR",2,2,0,0,0,0,0,208736729,0,0
"SN",201611,30,34464248337928,"SR",3,2,0,0,0,0,0,13801394,0,0
"SN",201611,30,34464248337928,"SV",1,1,0,0,902106000,0,0,0,0,0
"SN",201611,30,34464248337928,"SV",1,2,0,0,0,0,0,20369354,0,0
"SN",201611,30,34464248337928,"SV",3,2,0,0,0,0,0,65186593,0,0
"SN",201611,30,34464248337928,"TP",1,1,80036759,3604789,0,0,0,0,0,0
"SN",201611,30,34464248337928,"TP",1,2,0,0,0,0,0,2380503529,0,0
"SN",201611,30,34464248337928,"TP",1,3,0,0,0,0,0,5076607378,0,0
"SN",201611,30,34464248337928,"TP",3,2,0,0,0,0,0,572404897,0,0
"SN",201611,30,34464248337928,"TP",3,3,0,0,0,0,0,2271757455,0,0
"SN",201611,30,34464248337928,"TR",1,1,0,40000,1912713070,0,0,0,0,0
"SN",201611,30,34464248337928,"TR",1,2,0,78642500,0,0,23105753570,142324013,0,0
"SN",201611,30,34464248337928,"TR",3,2,0,0,0,0,0,180893882,0,0
"SN",201611,30,34464248337928,"TT",1,1,96019200,1025182,0,0,0,0,0,0
"SN",201611,30,34464248337928,"TT",2,2,0,0,0,0,0,9546774,0,0
"SN",201611,30,34464248337928,"TU",1,2,0,0,0,0,9015500000,0,0,0
"SN",201611,30,34464248337928,"TV",1,1,2908744251,65834288,712175000,0,0,0,0,0
"SN",201611,30,34464248337928,"TV",1,2,0,157312000,0,0,0,506148990,0,0
"SN",201611,30,34464248337928,"TV",1,3,3404141116,0,0,0,0,308264912,0,0
"SN",201611,30,34464248337928,"TV",3,2,0,0,0,0,0,360640059,0,0
"SN",201611,30,34464248337928,"TW",1,1,20053794,0,0,0,0,0,0,0
"SN",201611,30,34464248337928,"UN",1,1,2722383111,20045746,0,0,0,0,33007040,0
"SN",201611,30,34464248337928,"UN",1,2,0,3898958,0,0,0,0,0,0
"SN",201611,30,34464248337928,"UP",1,1,286858,0,174332900,0,0,0,0,0
"SN",201611,30,34464248337928,"UP",1,2,0,0,0,0,0,621702270,0,0
"SN",201611,30,34464248337928,"UP",1,3,0,0,1348460000,0,0,3283408734,0,0
"SN",201611,30,34464248337928,"UP",2,2,0,0,0,0,5513486438,0,0,0
"SN",201611,30,34464248337928,"UP",2,3,0,0,0,0,0,732736518,0,0
"SN",201611,30,34464248337928,"UP",3,2,0,0,0,0,0,2147084535,0,0
"SN",201611,30,34464248337928,"UP",3,3,0,0,0,0,0,2879903786,0,0
"SN",201611,30,34464248337928,"UQ",2,2,0,0,0,0,27006543348,0,0,0
"SN",201611,30,34464248337928,"SOU",1,1,0,47622697,17793512808,0,0,0,0,0
"SN",201611,30,34464248337928,"SOU",1,2,0,48588850,0,0,119483332394,4360898761,0,0
"SN",201611,30,34464248337928,"SOU",1,3,0,18786312,14721812050,0,0,10273610907,0,0
"SN",201611,30,34464248337928,"SOU",2,2,0,0,0,0,0,5175091717,0,0
"SN",201611,30,34464248337928,"SOU",2,3,0,0,0,0,0,9161664124,0,0
"SN",201611,30,34464248337928,"SOU",3,2,0,0,0,0,0,122673544,0,0
"SN",201611,30,34464248337928,"SOU",3,3,0,0,0,0,0,626911827,0,0
"SN",201612,31,35735959591855,"OR",1,1,7059129,28227781,6018121883,0,140894753866,10496239934,120012162448,0
"SN",201612,31,35735959591855,"OR",1,2,0,470620272,0,0,21751428311,3908406856,0,0
"SN",201612,31,35735959591855,"OR",2,3,0,0,0,0,0,13753770080,0,0
"SN",201612,31,35735959591855,"OR",3,1,0,0,0,0,0,38783845274,0,0
"SN",201612,31,35735959591855,"OR",3,3,0,0,0,0,0,36648574444,0,0
"SN",201612,31,35735959591855,"PP",1,1,20482556,0,0,0,0,0,0,0
"SN",201612,31,35735959591855,"PP",2,1,0,0,1236127000,0,0,62914706,0,0
"SN",201612,31,35735959591855,"PP",3,1,0,0,0,0,0,2517815,0,0
"SN",201612,31,35735959591855,"PS",1,1,0,104645550,32275927161,0,727280029502,11613961249,200019444450,0
"SN",201612,31,35735959591855,"PS",1,2,0,1517370721,0,0,0,337491376,0,0
"SN",201612,31,35735959591855,"PS",1,3,0,27759567,0,0,0,46034314,0,0
"SN",201612,31,35735959591855,"PU",1,1,269334008,698408668,0,0,0,0,0,0
"SN",201612,31,35735959591855,"PU",1,2,0,948806572,0,0,0,183824217,0,0
"SN",201612,31,35735959591855,"PU",2,1,0,0,167337500,0,25109623223,10602050871,0,0
"SN",201612,31,35735959591855,"PU",2,3,0,0,0,0,0,2927233318,0,0
"SN",201612,31,35735959591855,"PU",3,1,0,0,0,0,0,4157624287,0,0
"SN",201612,31,35735959591855,"PU",3,2,0,0,0,0,0,202094159,0,0
"SN",201612,31,35735959591855,"PU",3,3,0,0,0,0,0,1372694986,0,0
"SN",201612,31,35735959591855,"PW",1,1,0,4057700,31586616219,0,9775156337,17428844458,0,0
"SN",201612,31,35735959591855,"PW",1,2,0,48453848,0,0,0,8698311163,0,0
"SN",201612,31,35735959591855,"PW",2,3,0,0,0,0,0,20622006492,0,0
"SN",201612,31,35735959591855,"PW",3,1,0,0,0,0,0,107444191783,0,0
"SN",201612,31,35735959591855,"PW",3,2,0,0,0,0,0,91514450435,0,0
"SN",201612,31,35735959591855,"PW",3,3,0,0,0,0,0,120405179750,0,0
"SN",201612,31,35735959591855,"QN",2,1,0,0,0,0,0,0,4.4e+09,0
"SN",201612,31,35735959591855,"RO",1,1,0,1e+06,66840000,0,0,1171898518,0,0
"SN",201612,31,35735959591855,"RO",1,2,0,240848691,0,0,0,3137735572,0,0
"SN",201612,31,35735959591855,"RO",1,3,0,200998800,0,0,0,2755290254,0,0
"SN",201612,31,35735959591855,"RO",3,1,0,0,0,0,0,10531456977,0,0
"SN",201612,31,35735959591855,"RR",1,1,8956318,0,0,0,0,0,0,0
"SN",201612,31,35735959591855,"RR",2,1,0,0,669725000,0,16971794720,1404731846,0,0
"SN",201612,31,35735959591855,"RR",2,2,0,0,0,0,0,74437925,0,0
"SN",201612,31,35735959591855,"RR",2,3,0,0,0,0,0,147295435,0,0
"SN",201612,31,35735959591855,"SP",1,1,772944251,2200000,0,0,0,0,0,0
"SN",201612,31,35735959591855,"SP",1,2,0,521319200,0,0,0,22791230131,0,0
"SN",201612,31,35735959591855,"SP",2,1,0,0,10055081500,0,9954391175,36111177661,0,0
"SN",201612,31,35735959591855,"SP",2,2,0,0,0,0,0,5766157281,0,0
"SN",201612,31,35735959591855,"SP",2,3,0,0,0,0,0,2375515635,0,0
"SN",201612,31,35735959591855,"SP",3,1,0,0,0,0,0,280441951856,0,0
"SN",201612,31,35735959591855,"SP",3,3,0,0,0,0,0,87735703011,0,0
"SN",201612,31,35735959591855,"SR",2,1,0,0,335750000,0,0,2248937836,0,0
"SN",201612,31,35735959591855,"SR",2,2,0,0,0,0,0,256715880,0,0
"SN",201612,31,35735959591855,"SV",2,1,0,0,0,0,0,40245205,12001166667,0
"SN",201612,31,35735959591855,"SV",2,3,0,0,0,0,0,19109271,0,0
"SN",201612,31,35735959591855,"TP",1,1,4692171,0,0,0,0,0,0,0
"SN",201612,31,35735959591855,"TP",2,1,0,0,17420000,0,0,2918877871,0,0
"SN",201612,31,35735959591855,"TP",2,2,0,0,0,0,0,20030015,0,0
"SN",201612,31,35735959591855,"TP",2,3,0,0,0,0,0,566984387,0,0
"SN",201612,31,35735959591855,"TP",3,1,0,0,0,0,0,6277163979,0,0
"SN",201612,31,35735959591855,"TP",3,2,0,0,0,0,0,24888618,0,0
"SN",201612,31,35735959591855,"TP",3,3,0,0,0,0,0,2078087841,0,0
"SN",201612,31,35735959591855,"TR",1,1,0,40000,0,0,0,0,0,0
"SN",201612,31,35735959591855,"TR",1,2,0,78642500,0,0,0,0,0,0
"SN",201612,31,35735959591855,"TR",2,1,0,0,11239200000,0,2013146667,165636319,0,0
"SN",201612,31,35735959591855,"TR",2,3,0,0,0,0,0,24804596,0,0
"SN",201612,31,35735959591855,"TT",1,1,222630202,2050364,0,0,0,0,0,0
"SN",201612,31,35735959591855,"TT",2,2,0,0,0,0,0,65047699,0,0
"SN",201612,31,35735959591855,"TU",2,1,0,0,0,0,6028520000,0,0,0
"SN",201612,31,35735959591855,"TV",1,1,235365782,52949920,0,0,0,0,0,0
"SN",201612,31,35735959591855,"TV",1,2,0,104876920,0,0,0,0,0,0
"SN",201612,31,35735959591855,"TV",1,3,2230896930,0,0,0,0,0,0,0
"SN",201612,31,35735959591855,"TV",2,1,0,0,2730503228,0,0,822784741,25002430556,0
"SN",201612,31,35735959591855,"TV",2,3,0,0,0,0,0,33158406,0,0
"SN",201612,31,35735959591855,"TV",3,1,0,0,0,0,0,476210489,0,0
"SN",201612,31,35735959591855,"TV",3,3,0,0,0,0,0,268714950,0,0
"SN",201612,31,35735959591855,"TW",1,1,23127218,0,0,0,0,0,0,0
"SN",201612,31,35735959591855,"UN",1,1,385939905,20045670,0,0,0,0,0,0
"SN",201612,31,35735959591855,"UN",1,2,0,3898958,0,0,0,0,0,0
"SN",201612,31,35735959591855,"UN",1,3,108305,0,0,0,0,0,0,0
"SN",201612,31,35735959591855,"UP",1,3,283356,0,0,0,0,0,0,0
"SN",201612,31,35735959591855,"UP",2,1,0,0,0,0,0,0,4000388889,0
"SN",201612,31,35735959591855,"UP",2,2,0,0,0,0,5525887224,0,0,0
"SN",201612,31,35735959591855,"UP",3,1,0,0,15770171839,0,0,4313564457,0,0
"SN",201612,31,35735959591855,"UP",3,3,0,0,0,0,0,1223283116,0,0
"SN",201612,31,35735959591855,"UQ",2,1,0,0,0,0,8005630000,0,0,0
"SN",201612,31,35735959591855,"SOU",1,1,0,55567435,21364700000,0,104578479242,2732767294,0,0
"SN",201612,31,35735959591855,"SOU",1,2,0,48588850,0,0,0,8371209605,0,0
"SN",201612,31,35735959591855,"SOU",1,3,0,18556998,0,0,0,0,0,0
"SN",201612,31,35735959591855,"SOU",2,3,0,0,0,0,0,6468950,0,0
"SN",201612,31,35735959591855,"SOU",3,1,0,0,0,0,0,12728832165,0,0
"SN",201612,31,35735959591855,"SOU",3,2,0,0,0,0,0,12871202808,0,0
"SN",201612,31,35735959591855,"SOU",3,3,0,0,0,0,0,322357728,0,0
"SN",201701,31,35233076168799,"OR",1,1,7059129,141961078,0,0,90146009270,15465464096,120000098560,0
"SN",201701,31,35233076168799,"OR",1,2,0,482677474,0,0,21752732221,908552801,0,0
"SN",201701,31,35233076168799,"OR",2,1,0,0,2303253029,0,0,0,0,0
"SN",201701,31,35233076168799,"OR",2,3,0,0,0,0,0,14332981655,0,0
"SN",201701,31,35233076168799,"OR",3,1,0,0,0,0,0,48923233189,0,0
"SN",201701,31,35233076168799,"OR",3,3,0,0,0,0,0,22887087129,0,0
"SN",201701,31,35233076168799,"PP",1,1,20557411,0,0,0,0,0,0,0
"SN",201701,31,35233076168799,"PP",2,1,0,0,64595000,0,0,23192692,0,0
"SN",201701,31,35233076168799,"PP",2,3,0,0,582579000,0,0,0,0,0
"SN",201701,31,35233076168799,"PS",1,1,0,119680615,0,0,616363983333,8934787883,0,0
"SN",201701,31,35233076168799,"PS",1,2,0,1506418455,0,0,13054113314,13924769,0,0
"SN",201701,31,35233076168799,"PS",1,3,0,16848366,0,0,0,0,0,0
"SN",201701,31,35233076168799,"PS",2,1,0,0,4277978029,0,0,0,0,0
"SN",201701,31,35233076168799,"PS",2,3,0,0,29605450508,0,0,0,0,0
"SN",201701,31,35233076168799,"PU",1,1,1036775538,0,0,0,0,0,0,0
"SN",201701,31,35233076168799,"PU",1,2,0,14466801,0,0,0,0,0,0
"SN",201701,31,35233076168799,"PU",2,1,0,0,7407129294,0,10149600000,12081456020,0,0
"SN",201701,31,35233076168799,"PU",2,3,0,0,970965000,0,0,0,0,0
"SN",201701,31,35233076168799,"PU",3,1,0,0,0,0,0,5981194727,0,0
"SN",201701,31,35233076168799,"PU",3,2,0,0,0,0,0,20927167,0,0
"SN",201701,31,35233076168799,"PU",3,3,0,0,0,0,0,956500038,0,0
"SN",201701,31,35233076168799,"PW",1,1,0,5634372,0,0,9809289629,24817842696,0,0
"SN",201701,31,35233076168799,"PW",1,2,0,69603348,0,0,0,98403851898,0,0
"SN",201701,31,35233076168799,"PW",2,1,0,0,41225417181,0,0,0,0,0
"SN",201701,31,35233076168799,"PW",2,3,0,0,24673595618,0,0,16854651311,0,0
"SN",201701,31,35233076168799,"PW",3,1,0,0,0,0,0,126091725509,0,0
"SN",201701,31,35233076168799,"PW",3,3,0,0,0,0,0,88787055272,0,0
"SN",201701,31,35233076168799,"QN",2,1,0,0,0,0,0,0,3.35e+09,0
"SN",201701,31,35233076168799,"RO",1,1,0,1e+06,0,0,0,1657220094,0,0
"SN",201701,31,35233076168799,"RO",1,2,0,243483914,0,0,0,4187978145,0,0
"SN",201701,31,35233076168799,"RO",1,3,0,195358158,0,0,0,1979422871,0,0
"SN",201701,31,35233076168799,"RO",2,1,0,0,775440000,0,0,144876996469,0,0
"SN",201701,31,35233076168799,"RO",2,3,0,0,4078053000,0,0,27396685743,0,0
"SN",201701,31,35233076168799,"RO",3,1,0,0,0,0,0,11039738884,0,0
"SN",201701,31,35233076168799,"RR",1,1,184248427,0,0,0,0,0,0,0
"SN",201701,31,35233076168799,"RR",2,1,0,0,27877438590,0,11902216785,7471632159,0,0
"SN",201701,31,35233076168799,"RR",2,2,0,0,0,0,0,20745559,0,0
"SN",201701,31,35233076168799,"RR",2,3,0,0,16506405001,0,0,0,0,0
"SN",201701,31,35233076168799,"SP",1,1,801078120,0,0,0,0,0,0,0
"SN",201701,31,35233076168799,"SP",1,2,0,521319200,0,0,0,227617131,0,0
"SN",201701,31,35233076168799,"SP",2,1,0,0,17172337227,0,0,36269776935,0,0
"SN",201701,31,35233076168799,"SP",2,2,0,0,0,0,0,1236710172,0,0
"SN",201701,31,35233076168799,"SP",2,3,0,0,18021110400,0,0,0,0,0
"SN",201701,31,35233076168799,"SP",3,1,0,0,0,0,0,282068824578,0,0
"SN",201701,31,35233076168799,"SP",3,3,0,0,0,0,0,52330862985,0,0
"SN",201701,31,35233076168799,"SR",2,1,0,0,1862902500,0,0,980262473,0,0
"SN",201701,31,35233076168799,"SR",2,2,0,0,0,0,0,74305431,0,0
"SN",201701,31,35233076168799,"SR",3,2,0,0,0,0,0,2312035,0,0
"SN",201701,31,35233076168799,"SV",2,1,0,0,128940000,0,0,13234642,1.5e+10,0
"SN",201701,31,35233076168799,"TP",1,1,58812652,0,0,0,0,0,0,0
"SN",201701,31,35233076168799,"TP",2,1,0,0,0,0,0,4090036289,0,0
"SN",201701,31,35233076168799,"TP",2,2,0,0,0,0,0,2216930,0,0
"SN",201701,31,35233076168799,"TP",2,3,0,0,0,0,0,266983433,0,0
"SN",201701,31,35233076168799,"TP",3,1,0,0,0,0,0,6141725454,0,0
"SN",201701,31,35233076168799,"TP",3,2,0,0,0,0,0,2021351,0,0
"SN",201701,31,35233076168799,"TP",3,3,0,0,0,0,0,1001424916,0,0
"SN",201701,31,35233076168799,"TR",1,1,0,40000,0,0,0,0,0,0
"SN",201701,31,35233076168799,"TR",2,1,0,0,454970950,0,20058973333,12079867,0,0
"SN",201701,31,35233076168799,"TT",1,1,276415237,1025182,0,0,0,34359649,0,0
"SN",201701,31,35233076168799,"TT",2,2,0,0,0,0,0,25463127,0,0
"SN",201701,31,35233076168799,"TV",1,1,122531370,52647436,0,0,0,0,0,0
"SN",201701,31,35233076168799,"TV",1,3,725352928,0,0,0,0,0,0,0
"SN",201701,31,35233076168799,"TV",2,1,0,0,1227458000,0,0,1554157166,0,0
"SN",201701,31,35233076168799,"TV",2,3,0,0,647310000,0,0,0,0,0
"SN",201701,31,35233076168799,"TV",3,1,0,0,0,0,0,627937854,0,0
"SN",201701,31,35233076168799,"TW",1,1,346940460,0,0,0,0,0,0,0
"SN",201701,31,35233076168799,"UN",1,1,1167764462,20045670,0,0,0,0,0,0
"SN",201701,31,35233076168799,"UN",1,2,0,3898958,0,0,0,0,0,0
"SN",201701,31,35233076168799,"UN",1,3,169997,0,0,0,0,0,0,0
"SN",201701,31,35233076168799,"UP",1,3,275405,0,0,0,0,0,0,0
"SN",201701,31,35233076168799,"UP",2,1,0,0,2586932910,0,0,2666435160,0,0
"SN",201701,31,35233076168799,"UP",2,2,0,0,0,0,5524820251,8908436,0,0
"SN",201701,31,35233076168799,"UP",2,3,0,0,970965000,0,0,0,0,0
"SN",201701,31,35233076168799,"UP",3,1,0,0,0,0,0,3895710042,0,0
"SN",201701,31,35233076168799,"UP",3,2,0,0,0,0,0,906253041,0,0
"SN",201701,31,35233076168799,"UQ",2,1,0,0,0,0,5019800000,0,0,0
"SN",201701,31,35233076168799,"UQ",2,2,0,0,0,0,4525180790,0,0,0
"SN",201701,31,35233076168799,"SOU",1,1,0,47622697,8934770294,0,89586726089,2686471495,0,0
"SN",201701,31,35233076168799,"SOU",1,2,0,40956770,0,0,0,8344366071,0,0
"SN",201701,31,35233076168799,"SOU",1,3,0,19333745,19406353800,0,0,85944759,0,0
"SN",201701,31,35233076168799,"SOU",3,1,0,0,0,0,0,12385066408,0,0
"SN",201701,31,35233076168799,"SOU",3,2,0,0,0,0,0,846986043,0,0
"SN",201702,28,34925502194629,"OR",1,1,7059129,43901,0,0,0,0,0,0
"SN",201702,28,34925502194629,"OR",2,1,0,0,1026236159,0,90425321675,11904155669,0,0
"SN",201702,28,34925502194629,"OR",2,2,0,0,0,0,32322532261,5467240358,0,0
"SN",201702,28,34925502194629,"OR",2,3,0,0,2926260000,0,0,14737681674,0,0
"SN",201702,28,34925502194629,"OR",3,1,0,0,0,0,0,49476919435,0,0
"SN",201702,28,34925502194629,"OR",3,2,0,0,0,0,0,1824794949,0,0
"SN",201702,28,34925502194629,"OR",3,3,0,0,0,0,0,23874518477,0,0
"SN",201702,28,34925502194629,"PP",1,1,23205165,0,0,0,0,0,0,0
"SN",201702,28,34925502194629,"PP",2,1,0,0,1069985000,0,0,23557823,0,0
"SN",201702,28,34925502194629,"PP",2,2,0,0,0,0,0,21635058,0,0
"SN",201702,28,34925502194629,"PP",2,3,0,0,3088830000,0,0,0,0,0
"SN",201702,28,34925502194629,"PS",1,1,0,0,5187102005,0,664543000249,793154237,0,0
"SN",201702,28,34925502194629,"PS",1,2,0,0,0,0,26167520663,7708876,0,0
"SN",201702,28,34925502194629,"PS",1,3,0,3110341,520224000,0,0,0,0,0
"SN",201702,28,34925502194629,"PS",3,1,0,0,0,0,0,6758835521,0,0
"SN",201702,28,34925502194629,"PS",3,2,0,0,0,0,0,131809317,0,0
"SN",201702,28,34925502194629,"PU",1,1,449928927,0,0,0,0,0,0,0
"SN",201702,28,34925502194629,"PU",2,1,0,0,0,0,17192160000,6573439294,0,0
"SN",201702,28,34925502194629,"PU",2,2,0,0,0,0,0,94085677,0,0
"SN",201702,28,34925502194629,"PU",2,3,0,0,1606191600,0,0,0,0,0
"SN",201702,28,34925502194629,"PU",3,1,0,0,0,0,0,5729348717,0,0
"SN",201702,28,34925502194629,"PU",3,2,0,0,0,0,0,292924498,0,0
"SN",201702,28,34925502194629,"PU",3,3,0,0,0,0,0,998595111,0,0
"SN",201702,28,34925502194629,"PW",2,1,0,0,29180459042,0,9840119700,18362975659,0,0
"SN",201702,28,34925502194629,"PW",2,2,0,0,0,0,0,14079759592,0,0
"SN",201702,28,34925502194629,"PW",2,3,0,0,23995332000,0,0,14729462909,0,0
"SN",201702,28,34925502194629,"PW",3,1,0,0,0,0,0,126648531039,0,0
"SN",201702,28,34925502194629,"PW",3,2,0,0,0,0,0,104648573068,0,0
"SN",201702,28,34925502194629,"PW",3,3,0,0,0,0,0,94001995638,0,0
"SN",201702,28,34925502194629,"RO",2,1,0,0,196272345,0,0,1621845692,0,0
"SN",201702,28,34925502194629,"RO",2,3,0,0,3576540000,0,0,0,0,0
"SN",201702,28,34925502194629,"RO",3,1,0,0,0,0,0,11282852592,0,0
"SN",201702,28,34925502194629,"RR",1,1,173431492,0,0,0,0,0,0,0
"SN",201702,28,34925502194629,"RR",2,1,0,0,14433662500,0,11939720586,3984742030,0,0
"SN",201702,28,34925502194629,"RR",2,2,0,0,0,0,0,83206999,0,0
"SN",201702,28,34925502194629,"RR",2,3,0,0,64673571788,0,0,0,0,0
"SN",201702,28,34925502194629,"SP",1,1,921429873,0,0,0,0,0,0,0
"SN",201702,28,34925502194629,"SP",2,1,0,0,21940874614,0,0,34404137967,0,0
"SN",201702,28,34925502194629,"SP",2,2,0,0,0,0,0,2053952304,0,0
"SN",201702,28,34925502194629,"SP",2,3,0,0,32286402000,0,0,0,0,0
"SN",201702,28,34925502194629,"SP",3,1,0,0,0,0,0,299097670563,0,0
"SN",201702,28,34925502194629,"SP",3,2,0,0,0,0,0,1588174443,0,0
"SN",201702,28,34925502194629,"SP",3,3,0,0,0,0,0,53826946881,0,0
"SN",201702,28,34925502194629,"SR",2,1,0,0,0,0,0,389788385,0,0
"SN",201702,28,34925502194629,"SR",2,2,0,0,0,0,0,261473073,0,0
"SN",201702,28,34925502194629,"SR",2,3,0,0,2926260000,0,0,0,0,0
"SN",201702,28,34925502194629,"SR",3,2,0,0,0,0,0,31612651,0,0
"SN",201702,28,34925502194629,"SV",2,1,0,0,0,0,0,12685186,0,0
"SN",201702,28,34925502194629,"SV",2,3,0,0,357654000,0,0,37788915,0,0
"SN",201702,28,34925502194629,"TP",1,1,1101786276,0,0,0,0,0,0,0
"SN",201702,28,34925502194629,"TP",2,1,0,0,0,0,0,2944501096,0,0
"SN",201702,28,34925502194629,"TP",2,2,0,0,0,0,0,48038007,0,0
"SN",201702,28,34925502194629,"TP",2,3,0,0,0,0,0,285853710,0,0
"SN",201702,28,34925502194629,"TP",3,1,0,0,0,0,0,5999703338,0,0
"SN",201702,28,34925502194629,"TP",3,2,0,0,0,0,0,24026051,0,0
"SN",201702,28,34925502194629,"TP",3,3,0,0,0,0,0,1084276405,0,0
"SN",201702,28,34925502194629,"TR",1,1,0,40000,0,0,0,0,0,0
"SN",201702,28,34925502194629,"TR",2,1,0,0,4472788197,0,20115720000,28507036,0,0
"SN",201702,28,34925502194629,"TR",2,3,0,0,3804138000,0,0,64757213,0,0
"SN",201702,28,34925502194629,"TR",3,2,0,0,0,0,0,19857585,0,0
"SN",201702,28,34925502194629,"TT",1,1,254996242,1508610262,0,0,0,0,0,0
"SN",201702,28,34925502194629,"TT",2,2,0,0,0,0,0,81841578,0,0
"SN",201702,28,34925502194629,"TV",1,1,870871159,87297425,0,0,0,0,0,0
"SN",201702,28,34925502194629,"TV",1,3,715193021,0,0,0,0,0,0,0
"SN",201702,28,34925502194629,"TV",2,1,0,0,434698000,0,0,509686681,0,0
"SN",201702,28,34925502194629,"TV",2,2,0,0,0,0,6503667038,0,0,0
"SN",201702,28,34925502194629,"TV",2,3,0,0,1788270000,0,0,17956619,0,0
"SN",201702,28,34925502194629,"TV",3,1,0,0,0,0,0,529882677,0,0
"SN",201702,28,34925502194629,"UP",1,3,276668,0,0,0,0,0,0,0
"SN",201702,28,34925502194629,"UP",2,1,0,0,5783899772,0,0,5381723166,0,0
"SN",201702,28,34925502194629,"UP",2,2,0,0,0,0,0,276884375,0,0
"SN",201702,28,34925502194629,"UP",2,3,0,0,9296959312,0,0,1787361095,0,0
"SN",201702,28,34925502194629,"UP",3,1,0,0,0,0,0,3854479461,0,0
"SN",201702,28,34925502194629,"UP",3,2,0,0,0,0,0,974960173,0,0
"SN",201702,28,34925502194629,"SOU",1,1,0,0,20760646387,0,99894104959,2310650494,0,0
"SN",201702,28,34925502194629,"SOU",1,2,0,0,0,0,0,18634819945,0,0
"SN",201702,28,34925502194629,"SOU",1,3,0,18118986,54496689788,0,0,471151380,0,0
"SN",201702,28,34925502194629,"SOU",3,1,0,0,0,0,0,18806453622,0,0
"SN",201702,28,34925502194629,"SOU",3,2,0,0,0,0,0,16476552182,0,0
"SN",201702,28,34925502194629,"SOU",3,3,0,0,0,0,0,1829765,0,0
"SN",201703,31,34937364933010,"OR",1,1,7059129,90630053,0,0,0,0,0,0
"SN",201703,31,34937364933010,"OR",2,1,0,0,4.634e+09,0,110773227077,10122077896,0,0
"SN",201703,31,34937364933010,"OR",2,2,0,0,0,0,45610591434,3235609440,0,0
"SN",201703,31,34937364933010,"OR",2,3,0,0,43240480000,0,0,21656589087,0,0
"SN",201703,31,34937364933010,"OR",3,1,0,0,0,0,20059933333,47910088241,0,0
"SN",201703,31,34937364933010,"OR",3,2,0,0,0,0,0,2004558608,0,0
"SN",201703,31,34937364933010,"OR",3,3,0,0,0,0,0,22977323216,0,0
"SN",201703,31,34937364933010,"PP",1,1,29908657,0,0,0,0,0,0,0
