"INS_COD","PERIODO","CODIGO","MONTO_TOTAL"
"ONOO",201609,"C_4620001",-110248415852
"ONOO",201609,"C_4610100",-624025645932
"ONOO",201609,"C_4610400",-83414676527
"ONOO",201609,"C_4150000",-3458759061879
"ONOO",201609,"C_4610104",-6376515468
"SV",201608,"C_5020000",-47286026
"QN",201608,"C_4150000",-250588192
"QN",201608,"C_4150100",0
"QN",201608,"C_4150101",0
"QN",201608,"C_4150102",0
"QN",201608,"C_4150300",-136251061
"QN",201608,"C_4150301",-136251061
"QN",201608,"C_4150302",0
"QN",201608,"C_4150309",0
"QN",201608,"C_4150400",-114337131
"QN",201608,"C_4150500",0
"QN",201608,"C_4150600",0
"QN",201608,"C_4250000",-7203636
"QN",201608,"C_4600000",-634766902
"QN",201608,"C_4600001",-476788338
"QN",201608,"C_4600002",-21601779
"QN",201608,"C_4610100",-487115379
"QN",201608,"C_4610101",-11294634
"QN",201608,"C_4610104",-2283027
"QN",201608,"C_4610200",-10791893
"QN",201608,"C_4610300",0
"QN",201608,"C_4610400",0
"QN",201608,"C_4610501",0
"QN",201608,"C_4620000",-73369930
"QN",201608,"C_4620001",-73369930
"QN",201608,"C_4630000",0
"QN",201608,"C_4650000",-45991618
"QN",201608,"C_5020000",111217420
"QNO",201608,"C_4150000",-486042005
"QNO",201608,"C_4150100",0
"QNO",201608,"C_4150101",0
"QNO",201608,"C_4150102",0
"QNO",201608,"C_4150300",0
"QNO",201608,"C_4150301",0
"QNO",201608,"C_4150302",0
"QNO",201608,"C_4150309",0
"QNO",201608,"C_4150400",0
"QNO",201608,"C_4150500",0
"QNO",201608,"C_4150600",0
"QNO",201608,"C_4250000",-344438474
"QNO",201608,"C_4600000",-731463263
"QNO",201608,"C_4600001",-436129980
"QNO",201608,"C_4600002",-161809274
"QNO",201608,"C_4610100",-1017895890
"QNO",201608,"C_4610101",0
"QNO",201608,"C_4610104",0
"QNO",201608,"C_4610200",-303306370
"QNO",201608,"C_4610300",0
"QNO",201608,"C_4610400",-6273155
"QNO",201608,"C_4610501",0
"QNO",201608,"C_4620000",-163006580
"QNO",201608,"C_4620001",-27779764
"QNO",201608,"C_4630000",0
"QNO",201608,"C_4650000",-1325442
"QNO",201608,"C_5020000",-725461855
"SR",201608,"C_4150000",-509316965
"SR",201608,"C_4150100",-94372521
"SR",201608,"C_4150101",-94372521
"SR",201608,"C_4150102",0
"SR",201608,"C_4150300",-412027777
"SR",201608,"C_4150301",-412027777
"SR",201608,"C_4150302",0
"SR",201608,"C_4150309",0
"SR",201608,"C_4150400",-2916667
"SR",201608,"C_4150500",0
"SR",201608,"C_4150600",0
"SR",201608,"C_4250000",-643892056
"SR",201608,"C_4600000",-7578381481
"SR",201608,"C_4600001",-3954730236
"SR",201608,"C_4600002",-2285320289
"SR",201608,"C_4610100",-2553310039
"SR",201608,"C_4610101",-226147672
"SR",201608,"C_4610104",-1972425
"SR",201608,"C_4610200",-276386204
"SR",201608,"C_4610300",0
"SR",201608,"C_4610400",-8362268
"SR",201608,"C_4610501",0
"SR",201608,"C_4620000",-1027166035
"SR",201608,"C_4620001",-1007257227
"SR",201608,"C_4630000",0
"SR",201608,"C_4650000",-98575661
"SR",201608,"C_5020000",9352272614
"UQ",201608,"C_4150000",0
"UQ",201608,"C_4150100",0
"UQ",201608,"C_4150101",0
"UQ",201608,"C_4150102",0
"UQ",201608,"C_4150300",0
"UQ",201608,"C_4150301",0
"UQ",201608,"C_4150302",0
"UQ",201608,"C_4150309",0
"UQ",201608,"C_4150400",0
"UQ",201608,"C_4150500",0
"UQ",201608,"C_4150600",0
"UQ",201608,"C_4250000",-318340
"UQ",201608,"C_4600000",-1750837130
"UQ",201608,"C_4600001",-1434378933
"UQ",201608,"C_4600002",-49365332
"UQ",201608,"C_4610100",-608007795
"UQ",201608,"C_4610101",-15576776
"UQ",201608,"C_4610104",0
"UQ",201608,"C_4610200",-64518316
"UQ",201608,"C_4610300",0
"UQ",201608,"C_4610400",-2702491
"UQ",201608,"C_4610501",0
"UQ",201608,"C_4620000",0
"UQ",201608,"C_4620001",0
"UQ",201608,"C_4630000",0
"UQ",201608,"C_4650000",-313652809
"UQ",201608,"C_5020000",-4345039977
"WTQ",201608,"C_4150600",-8931213721
"WTQ",201608,"C_4620000",-121001624044
"WTQ",201608,"C_4150302",-33991818242
"WTQ",201608,"C_4150500",-736871056576
"WTQ",201608,"C_4600001",-431965991404
"WTQ",201608,"C_4600002",-180872579793
"WTQ",201608,"C_4610400",-50873545383
"WUQ",201608,"C_4150309",0
"TR",201608,"C_4150000",-49866272215
"TR",201608,"C_4150100",0
"TR",201608,"C_4150101",0
"TR",201608,"C_4150102",0
"TR",201608,"C_4150300",-31295756816
"TR",201608,"C_4150301",-29958228839
"TR",201608,"C_4150302",-102674361
"TR",201608,"C_4150309",0
"TR",201608,"C_4150400",-13631944
"TR",201608,"C_4150500",-16718451690
"TR",201608,"C_4150600",-1563177299
"TR",201608,"C_4250000",-10785366718
"RR",201608,"C_4150000",-16308346175
"RR",201608,"C_4150100",-1438055033
"RR",201608,"C_4150101",-1280965183
"RR",201608,"C_4150102",0
"RR",201608,"C_4150300",-14396898282
"RR",201608,"C_4150301",-13938605320
"RR",201608,"C_4150302",0
"RR",201608,"C_4150309",0
"RR",201608,"C_4150400",-447162864
"RR",201608,"C_4150500",0
"RR",201608,"C_4150600",0
"RR",201608,"C_4250000",-618077393
"RR",201608,"C_4600000",-5390299585
"RR",201608,"C_4600001",-3861344478
"RR",201608,"C_4600002",-1068365502
"RR",201608,"C_4610100",-3097145239
"RR",201608,"C_4610101",-225896066
"RR",201608,"C_4610104",-128967962
"RR",201608,"C_4610200",-293654227
"RR",201608,"C_4610300",0
"RR",201608,"C_4610400",-42253310
"RR",201608,"C_4610501",0
"RR",201608,"C_4620000",-325028331
"RR",201608,"C_4620001",-227811194
"RR",201608,"C_4630000",0
"RR",201608,"C_4650000",-27712620
"RR",201608,"C_5020000",7614690929
"UN",201608,"C_4150000",-790172723
"UN",201608,"C_4150100",0
"UN",201608,"C_4150101",0
"UN",201608,"C_4150102",0
"UN",201608,"C_4150300",-362224402
"UN",201608,"C_4150301",-361534437
"UN",201608,"C_4150302",-689965
"UN",201608,"C_4150309",0
"UN",201608,"C_4150400",0
"UN",201608,"C_4150500",-427917406
"UN",201608,"C_4150600",0
"UN",201608,"C_4250000",-68278381
"UN",201608,"C_4600000",-1025899856
"UN",201608,"C_4600001",-770444011
"UN",201608,"C_4600002",-147551255
"UN",201608,"C_4610100",-2714097987
"UN",201608,"C_4610101",0
"UN",201608,"C_4610104",-6769425
"UN",201608,"C_4610200",-109044433
"UN",201608,"C_4610300",0
"UN",201608,"C_4610400",-3838075
"UN",201608,"C_4610501",0
"UN",201608,"C_4620000",-918345115
"UN",201608,"C_4620001",-133245369
"UN",201608,"C_4630000",0
"UN",201608,"C_4650000",-20395088
"UN",201608,"C_5020000",-2820728058
"PS",201608,"C_4150000",-541475789543
"PS",201608,"C_4150100",-8020421427
"PS",201608,"C_4150101",-3018339650
"PS",201608,"C_4150102",0
"PS",201608,"C_4150300",-289550704176
"PS",201608,"C_4150301",-176189344158
"PS",201608,"C_4150302",-33336338038
"PS",201608,"C_4150309",0
"PS",201608,"C_4150400",-4698816872
"PS",201608,"C_4150500",-216312825376
"PS",201608,"C_4150600",0
"PS",201608,"C_4250000",-141498554665
"PS",201608,"C_4600000",-200711574478
"PS",201608,"C_4600001",-156200389857
"PS",201608,"C_4600002",-1.35e+10
"PS",201608,"C_4610100",-54330162741
"PS",201608,"C_4610101",-5838640307
"PS",201608,"C_4610104",-1651481794
"PS",201608,"C_4610200",-73567950340
"PS",201608,"C_4610300",-175525635
"PS",201608,"C_4610400",-7069132158
"PS",201608,"C_4610501",-1062886277
"PS",201608,"C_4620000",-50274729699
"PS",201608,"C_4620001",-19619716775
"PS",201608,"C_4630000",0
"PS",201608,"C_4650000",-16669826547
"PS",201608,"C_5020000",109343940962
"TS",201608,"C_4150000",-86674435
"TS",201608,"C_4150100",0
"TS",201608,"C_4150101",0
"TS",201608,"C_4150102",0
"TS",201608,"C_4150300",-68532410
"TS",201608,"C_4150301",-68532410
"TS",201608,"C_4150302",0
"TS",201608,"C_4150309",0
"TS",201608,"C_4150400",-17713112
"TS",201608,"C_4150500",0
"TS",201608,"C_4150600",0
"TS",201608,"C_4250000",-132744369
"TS",201608,"C_4600000",-5989541804
"TS",201608,"C_4600001",-1573691610
"TS",201608,"C_4600002",-3875995
"TS",201608,"C_4610100",-1863283626
"TS",201608,"C_4610101",-34933647
"TS",201608,"C_4610104",0
"TS",201608,"C_4610200",0
"TS",201608,"C_4610300",0
"TS",201608,"C_4610400",0
"TS",201608,"C_4610501",0
"TS",201608,"C_4620000",-157638296
"TS",201608,"C_4620001",-157638296
"TS",201608,"C_4630000",0
"TS",201608,"C_4650000",-588163586
"TS",201608,"C_5020000",-2964196510
"QNU",201608,"C_4150000",-15389372135
"QNU",201608,"C_4150100",0
"QNU",201608,"C_4150101",0
"QNU",201608,"C_4150102",0
"QNU",201608,"C_4150300",0
"QNU",201608,"C_4150301",0
"QNU",201608,"C_4150302",0
"QNU",201608,"C_4150309",0
"QNU",201608,"C_4150400",-15389372135
"QNU",201608,"C_4150500",0
"QNU",201608,"C_4150600",0
"QNU",201608,"C_4250000",-6506291988
"QNU",201608,"C_4600000",-18435154230
"QNU",201608,"C_4600001",-8636887563
"QNU",201608,"C_4600002",-5633337948
"QNU",201608,"C_4610100",-14682719645
"QNU",201608,"C_4610101",-114719682
"QNU",201608,"C_4610104",-288217681
"QNU",201608,"C_4610200",-11825625986
"QNU",201608,"C_4610300",0
"QNU",201608,"C_4610400",-7692693101
"QNU",201608,"C_4610501",0
"QNU",201608,"C_4620000",-821967853
"QNU",201608,"C_4620001",-187833579
"QNU",201608,"C_4630000",0
"QNU",201608,"C_4650000",-361510168
"QNU",201608,"C_5020000",15684040111
"WWQ",201608,"C_4610101",-626164048
"WWQ",201608,"C_4610200",-466058718
"WWQ",201608,"C_4630000",-171018419
"WWQ",201608,"C_4150100",-94372521
"WWQ",201608,"C_4150101",-94372521
"WWQ",201608,"C_5020000",4861246781
"WWQ",201608,"C_4150301",-714787186
"WWQ",201608,"C_4620001",-1741463507
"SR",201609,"C_4150000",-573197317
"SR",201609,"C_4150100",-106794538
"SR",201609,"C_4150101",-106794538
"ST",201609,"C_4610300",-347770
"SR",201609,"C_4150102",0
"SR",201609,"C_4150300",-463486112
"SR",201609,"C_4150301",-463486112
"ST",201609,"C_4610400",-685026
"SR",201609,"C_4150302",0
"ST",201609,"C_4610501",-18893565
"SR",201609,"C_4150309",0
"ST",201609,"C_4620000",-11652085
"ST",201609,"C_4620001",-9697467
"ST",201609,"C_4630000",0
"SR",201609,"C_4150400",-2916667
"SR",201609,"C_4150500",0
"ST",201609,"C_4650000",-1458912
"SR",201609,"C_4150600",0
"ST",201609,"C_5020000",-206223366
"ST",201609,"C_4610200",-9734775
"SR",201609,"C_4250000",-755742803
"SOU",201608,"C_4150000",-263846731969
"SOU",201608,"C_4150100",-4680723500
"SOU",201608,"C_4150101",-2932325005
"SOU",201608,"C_4150102",-3513777
"SOU",201608,"C_4150300",-141009628628
"SOU",201608,"C_4150301",-119514141394
"SOU",201608,"C_4150302",-78223522
"SOU",201608,"C_4150309",0
"SOU",201608,"C_4150400",-3379293570
"SOU",201608,"C_4150500",-108568690664
"SOU",201608,"C_4150600",-1199723166
"SOU",201608,"C_4250000",-20710499485
"SOU",201608,"C_4600000",-61669460409
"SOU",201608,"C_4600001",-38153517109
"SOU",201608,"C_4600002",-10171181692
"SOU",201608,"C_4610100",-36709914715
"SOU",201608,"C_4610101",-3054250311
"SOU",201608,"C_4610104",-983136497
"SOU",201608,"C_4610200",-28600810438
"SOU",201608,"C_4610300",-533126509
"SOU",201608,"C_4610400",-4435439999
"SOU",201608,"C_4610501",-289921196
"SOU",201608,"C_4620000",-8101079961
"SOU",201608,"C_4620001",-4611235762
"SOU",201608,"C_4630000",0
"SOU",201608,"C_4650000",-5629193227
"SOU",201608,"C_5020000",46674224770
"OR",201608,"C_4150000",-484667084058
"OR",201608,"C_4150100",-5268959723
"OR",201608,"C_4150101",-454168551
"OR",201608,"C_4150102",0
"OR",201608,"C_4150300",-260358345864
"OR",201608,"C_4150301",-213599825601
"OR",201608,"C_4150302",-497698356
"OR",201608,"C_4150309",-312288704
"OR",201608,"C_4150400",-8700958903
"OR",201608,"C_4150500",-224857721793
"OR",201608,"C_4150600",-1336315747
"OR",201608,"C_4250000",-82376066295
"OR",201608,"C_4600000",-214011114696
"OR",201608,"C_4600001",-124494969586
"OR",201608,"C_4600002",-53342112665
"OR",201608,"C_4610100",-135585614496
"OR",201608,"C_4610101",-22271606964
"OR",201608,"C_4610104",-3140918281
"OR",201608,"C_4610200",-38963949696
"OR",201608,"C_4610300",-1936494371
"OR",201608,"C_4610400",-21577592684
"OR",201608,"C_4610501",-1831476477
"OR",201608,"C_4620000",-20100645773
"OR",201608,"C_4620001",-15284613082
"OR",201608,"C_4630000",-3537889
"OR",201608,"C_4650000",-21932511068
"OR",201608,"C_5020000",384668133731
"TW",201608,"C_4150000",-6804839493
"TW",201608,"C_4150100",-26089647
"TW",201608,"C_4150101",0
"TW",201608,"C_4150102",-26089647
"TW",201608,"C_4150300",-418075552
"TW",201608,"C_4150301",-211278596
"TW",201608,"C_4150302",0
"TW",201608,"C_4150309",-192108072
"TW",201608,"C_4150400",-54006928
"SN",201608,"C_4150000",-588094158845
"SN",201608,"C_4150100",-11474140789
"SN",201608,"C_4150101",-10653693052
"SN",201608,"C_4150102",0
"TW",201608,"C_4150500",-4840116619
"SN",201608,"C_4150300",-296232570890
"SN",201608,"C_4150301",-265154124738
"SN",201608,"C_4150302",-80489453
"SN",201608,"C_4150309",0
"TW",201608,"C_4150600",0
"SN",201608,"C_4150400",-13267047302
"SN",201608,"C_4150500",-209209609047
"SN",201608,"C_4150600",-2109221621
"TW",201608,"C_4250000",-144210544
"SN",201608,"C_4250000",-108969997616
"TW",201608,"C_4600000",-4598508796
"TW",201608,"C_4600001",-1614477460
"TW",201608,"C_4600002",-1006280894
"SN",201608,"C_4600000",-246344932748
"SN",201608,"C_4600001",-159788916226
"SN",201608,"C_4600002",-43085024524
"TW",201608,"C_4610100",-7547540266
"TW",201608,"C_4610101",-71223976
"TW",201608,"C_4610104",-71833897
"SN",201608,"C_4610100",-96705997084
"SN",201608,"C_4610101",-13343884126
"SN",201608,"C_4610104",-2505223378
"TW",201608,"C_4610200",-139197945
"TW",201608,"C_4610300",-125391216
"SN",201608,"C_4610200",-37623259624
"TW",201608,"C_4610400",-32827075
"SN",201608,"C_4610300",-925763418
"TW",201608,"C_4610501",0
"SN",201608,"C_4610400",-11263166292
"TW",201608,"C_4620000",0
"SN",201608,"C_4610501",-947551454
"TW",201608,"C_4620001",0
"TW",201608,"C_4630000",0
"SN",201608,"C_4620000",-40431868160
"SN",201608,"C_4620001",-27569935353
"SN",201608,"C_4630000",-91360416
"TW",201608,"C_4650000",-51171372
"SN",201608,"C_4650000",-59258500171
"SN",201608,"C_5020000",326688845135
"TW",201608,"C_5020000",2646804033
"WRN",201608,"C_4150000",-167699082273
"WRN",201608,"C_4150100",-47282296013
"WRN",201608,"C_4150101",-459535194
"WRN",201608,"C_4150102",-46822760819
"WRN",201608,"C_4150300",-81540579239
"WRN",201608,"C_4150301",-81245650538
"WRN",201608,"C_4150302",-294928701
"WRN",201608,"C_4150309",0
"WRN",201608,"C_4150400",-6077067932
"WRN",201608,"C_4150500",-16165471808
"WRN",201608,"C_4150600",-1758240
"WRN",201608,"C_4250000",-10348558915
"WRN",201608,"C_4600000",-28510110261
"WRN",201608,"C_4600001",-22258591397
"WRN",201608,"C_4600002",-2255066935
"WRN",201608,"C_4610100",-21979067081
"WRN",201608,"C_4610101",-5451105915
"WRN",201608,"C_4610104",-6416076594
"WRN",201608,"C_4610200",-4456894036
"WRN",201608,"C_4610300",-65348081
"WRN",201608,"C_4610400",-389169782
"WRN",201608,"C_4610501",-150812768
"WRN",201608,"C_4620000",-12370577446
"WRN",201608,"C_4620001",-2248606523
"WRN",201608,"C_4630000",0
"WRN",201608,"C_4650000",-6819956401
"WRN",201608,"C_5020000",-6840014138
"UP",201608,"C_4150000",-237300569
"UP",201608,"C_4150100",0
"UP",201608,"C_4150101",0
"UP",201608,"C_4150102",0
"UP",201608,"C_4150300",-237300569
"UP",201608,"C_4150301",-84724288
"UP",201608,"C_4150302",0
"UP",201608,"C_4150309",0
"UP",201608,"C_4150400",0
"UP",201608,"C_4150500",0
"UP",201608,"C_4150600",0
"UP",201608,"C_4250000",0
"UP",201608,"C_4600000",-2169757709
"UP",201608,"C_4600001",-1675035367
"UP",201608,"C_4600002",-2.7e+08
"UP",201608,"C_4610100",-1502951686
"UP",201608,"C_4610101",-120654492
"UP",201608,"C_4610104",-12446104
"UP",201608,"C_4610200",0
"UP",201608,"C_4610300",-8805812
"UP",201608,"C_4610400",0
"UP",201608,"C_4610501",0
"UP",201608,"C_4620000",-579116379
"UP",201608,"C_4620001",-579116379
"UP",201608,"C_4630000",0
"UP",201608,"C_4650000",0
"UP",201608,"C_5020000",-53958997
"PU",201608,"C_4150000",-256447604810
"PU",201608,"C_4150100",-663832578
"PU",201608,"C_4150101",-663831760
"PU",201608,"C_4150102",-818
"PU",201608,"C_4150300",-112343003821
"PU",201608,"C_4150301",-105668928294
"PU",201608,"C_4150302",-83347929
"PU",201608,"C_4150309",0
"PU",201608,"C_4150400",-8828793039
"PU",201608,"C_4150500",-124165166703
"PU",201608,"C_4150600",-874353499
"PU",201608,"C_4250000",-12611061768
"PU",201608,"C_4600000",-74905118249
"PU",201608,"C_4600001",-41441149487
"PU",201608,"C_4600002",-25218802223
"PU",201608,"C_4610100",-28814138406
"PU",201608,"C_4610101",-1464774280
"PU",201608,"C_4610104",-503930832
"PU",201608,"C_4610200",-2510696319
"PU",201608,"C_4610300",-263680167
"PU",201608,"C_4610400",-4915262418
"PU",201608,"C_4610501",-423685407
"PU",201608,"C_4620000",-10961314406
"PU",201608,"C_4620001",-2999089922
"PU",201608,"C_4630000",0
"PU",201608,"C_4650000",-6534535737
"PU",201608,"C_5020000",69283716886
"WPW",201608,"C_4150000",-7065173663
"WPW",201608,"C_4150100",-2607840923
"WPW",201608,"C_4150101",-2607840923
"WPW",201608,"C_4150102",0
"WPW",201608,"C_4150300",-2021386541
"WPW",201608,"C_4150301",-1711130506
"WPW",201608,"C_4150302",-310256035
"WPW",201608,"C_4150309",0
"WPW",201608,"C_4150400",0
"WPW",201608,"C_4150500",0
"WPW",201608,"C_4150600",-2263049533
"WPW",201608,"C_4250000",-1176676192
"WPW",201608,"C_4600000",-29942069285
"WPW",201608,"C_4600001",-19424090216
"WPW",201608,"C_4600002",-6579705328
"WPW",201608,"C_4610100",-14523102808
"WPW",201608,"C_4610101",-1122260123
"WPW",201608,"C_4610104",-2611362557
"WPW",201608,"C_4610200",0
"WPW",201608,"C_4610300",-234400778
"WPW",201608,"C_4610400",-753178794
"WPW",201608,"C_4610501",0
"WPW",201608,"C_4620000",-1245676470
"WPW",201608,"C_4620001",-991809095
"WPW",201608,"C_4630000",0
"WPW",201608,"C_4650000",-714387578
"WPW",201608,"C_5020000",31251669542
"WTQ",201608,"C_4150100",-18969863163
"WTQ",201608,"C_4150101",-7959751953
"WTQ",201608,"C_5020000",903195785237
"WTQ",201608,"C_4150301",-793337371116
"WTQ",201608,"C_4620001",-56847403226
"WTQ",201608,"C_4150000",-1834325598427
"WTQ",201608,"C_4150300",-1013910910978
"WTQ",201608,"C_4150400",-28018798362
"WTQ",201608,"C_4600000",-714755484794
"WTQ",201608,"C_4610100",-355359047391
"WTQ",201608,"C_4610104",-8589473994
"QNP",201608,"C_4150000",0
"QNP",201608,"C_4150100",0
"QNP",201608,"C_4150101",0
"QNP",201608,"C_4150102",0
"QNP",201608,"C_4150300",0
"QNP",201608,"C_4150301",0
"QNP",201608,"C_4150302",0
"QNP",201608,"C_4150309",0
"QNP",201608,"C_4150400",0
"QNP",201608,"C_4150500",0
"WTQ",201608,"C_4250000",-287553090226
"WTQ",201608,"C_4610300",-5999192668
"WTQ",201608,"C_4610501",-4126736421
"WTQ",201608,"C_4650000",-73596250103
"WTQ",201608,"C_4150102",-175829261
"WTQ",201608,"C_4610101",-40596904948
"WTQ",201608,"C_4610200",-128047108321
"WTQ",201608,"C_4630000",-15594338451
"QNP",201608,"C_4150600",0
"QNP",201608,"C_4250000",-116319032
"QNP",201608,"C_4600000",0
"QNP",201608,"C_4600001",0
"QNP",201608,"C_4600002",0
"QNP",201608,"C_4610100",-150435843
"QNP",201608,"C_4610101",0
"QNP",201608,"C_4610104",-6394192
"QNP",201608,"C_4610200",0
"QNP",201608,"C_4610300",0
"QNP",201608,"C_4610400",0
"QNP",201608,"C_4610501",0
"QNP",201608,"C_4620000",-31233160
"QNP",201608,"C_4620001",0
"QNP",201608,"C_4630000",0
"QNP",201608,"C_4650000",-14115671
"QNP",201608,"C_5020000",26180954
"ST",201609,"C_4600000",-567761368
"ST",201609,"C_4600001",-346686225
"ST",201609,"C_4600002",-115181690
"ST",201609,"C_4610100",-194171580
"ST",201609,"C_4610101",-6694017
"ST",201609,"C_4610104",-15588646
"TV",201608,"C_4150000",-57436902137
"TV",201608,"C_4150100",-149739614
"TV",201608,"C_4150101",0
"TV",201608,"C_4150102",-149739614
"TV",201608,"C_4150300",-36710538551
"TV",201608,"C_4150301",-32503653773
"TV",201608,"C_4150302",0
"TV",201608,"C_4150309",0
"TV",201608,"C_4150400",-1439969629
"TV",201608,"C_4150500",-17252210909
"TV",201608,"C_4150600",-381117457
"TV",201608,"C_4250000",-929064863
"TV",201608,"C_4600000",-9836076364
"TV",201608,"C_4600001",-8053985179
"TV",201608,"C_4600002",-532380300
"TV",201608,"C_4610100",-4999368498
"TV",201608,"C_4610101",-149483802
"TV",201608,"C_4610104",-17011273
"TV",201608,"C_4610200",0
"TV",201608,"C_4610300",-127369991
"TV",201608,"C_4610400",-367646633
"TV",201608,"C_4610501",-29405416
"TV",201608,"C_4620000",-601657326
"TV",201608,"C_4620001",-392300776
"TV",201608,"C_4630000",0
"TV",201608,"C_4650000",-794542751
"TV",201608,"C_5020000",31202833937
"TU",201608,"C_4150000",-12725467188
"TU",201608,"C_4150100",0
"TU",201608,"C_4150101",0
"TU",201608,"C_4150102",0
"TU",201608,"C_4150300",-857948014
"TU",201608,"C_4150301",-857948014
"TU",201608,"C_4150302",0
"TU",201608,"C_4150309",0
"TU",201608,"C_4150400",-7897615641
"TU",201608,"C_4150500",-2157135646
"TU",201608,"C_4150600",-50537615
"TU",201608,"C_4250000",-238665758
"TU",201608,"C_4600000",-9284912789
"TU",201608,"C_4600001",-6327942137
"TU",201608,"C_4600002",-869535591
"TU",201608,"C_4610100",-2676484321
"TU",201608,"C_4610101",-597577651
"TU",201608,"C_4610104",-24989367
"TU",201608,"C_4610200",-55278214
"TU",201608,"C_4610300",-12116055
"TU",201608,"C_4610400",-51583775
"TU",201608,"C_4610501",-15677026
"TU",201608,"C_4620000",-535287542
"TU",201608,"C_4620001",-451670195
"TU",201608,"C_4630000",0
"TU",201608,"C_4650000",-2830616212
"TU",201608,"C_5020000",-4221515370
"SP",201608,"C_4150000",-362149209793
"SP",201608,"C_4150100",-1723991320
"SP",201608,"C_4150101",-1590902730
"SP",201608,"C_4150102",0
"SP",201608,"C_4150300",-194294017400
"SP",201608,"C_4150301",-161920110588
"SP",201608,"C_4150302",-5912313
"SP",201608,"C_4150309",0
"SP",201608,"C_4150400",-20786718766
"SP",201608,"C_4150500",-136312424581
"SP",201608,"C_4150600",-429500062
"SP",201608,"C_4250000",-16669892083
"SP",201608,"C_4600000",-105724918956
"SP",201608,"C_4600001",-55763286570
"SP",201608,"C_4600002",-33089241321
"SP",201608,"C_4610100",-60018433482
"SP",201608,"C_4610101",-5313761284
"SP",201608,"C_4610104",-1988127986
"SP",201608,"C_4610200",-8808991952
"SP",201608,"C_4610300",-563242142
"SP",201608,"C_4610400",-2769366902
"SP",201608,"C_4610501",-51845126
"SP",201608,"C_4620000",-23675966193
"SP",201608,"C_4620001",-5589562471
"SP",201608,"C_4630000",-103186266
"SP",201608,"C_4650000",-10623043006
"SP",201608,"C_5020000",52731861731
"TP",201608,"C_4150000",-132479921684
"TP",201608,"C_4150100",-97124331
"TP",201608,"C_4150101",-4338024
"TP",201608,"C_4150102",0
"TP",201608,"C_4150300",-66075537477
"TP",201608,"C_4150301",-59297822205
"TP",201608,"C_4150302",0
"TP",201608,"C_4150309",0
"TP",201608,"C_4150400",-1074069099
"TP",201608,"C_4150500",-63981289935
"TP",201608,"C_4150600",-612168593
"TP",201608,"C_4250000",-1845254995
"TP",201608,"C_4600000",-28540162885
"TP",201608,"C_4600001",-17159547414
"TP",201608,"C_4600002",-7110717970
"TP",201608,"C_4610100",-21943718335
"TP",201608,"C_4610101",-2949001303
"TP",201608,"C_4610104",-274784450
"TP",201608,"C_4610200",-1864724139
"TP",201608,"C_4610300",-816107507
"TP",201608,"C_4610400",-2815319742
"TP",201608,"C_4610501",-93966532
"TP",201608,"C_4620000",-6036934070
"TP",201608,"C_4620001",-1246859007
"TP",201608,"C_4630000",-15586826329
"TP",201608,"C_4650000",-1780046227
"TP",201608,"C_5020000",35460543740
"QNS",201608,"C_4150000",-9187614301
"QNS",201608,"C_4150100",0
"QNS",201608,"C_4150101",0
"QNS",201608,"C_4150102",0
"QNS",201608,"C_4150300",0
"QNS",201608,"C_4150301",0
"QNS",201608,"C_4150302",0
"QNS",201608,"C_4150309",0
"QNS",201608,"C_4150400",-607908850
"QNS",201608,"C_4150500",0
"QNS",201608,"C_4150600",0
"QNS",201608,"C_4250000",-9603072822
"PW",201609,"C_4650000",-20175190870
"PW",201609,"C_5020000",254163639672
"WOQ",201609,"C_4150101",-25085276510
"WOQ",201609,"C_4150302",-1016442833
"QNS",201608,"C_4600000",-16538612460
"QNS",201608,"C_4600001",-13120612537
"QNS",201608,"C_4600002",-2990718029
"PNTQ",201608,"C_4620001",-1754410890
"QNS",201608,"C_4610100",-31917673095
"QNS",201608,"C_4610101",-1239540858
"QNS",201608,"C_4610104",-79660363
"PNTQ",201608,"C_4150000",-123673776141
"QNS",201608,"C_4610200",0
"QNS",201608,"C_4610300",0
"QNS",201608,"C_4610400",-635286692
"QNS",201608,"C_4610501",0
"PNTQ",201608,"C_4150300",-77175112117
"PNTQ",201608,"C_4150400",-10632280406
"QNS",201608,"C_4620000",-2438592899
"QNS",201608,"C_4620001",-490261411
"QNS",201608,"C_4630000",0
"PNTQ",201608,"C_4600000",-46728189043
"PNTQ",201608,"C_4610100",-25469680960
"PNTQ",201608,"C_4610104",-317028685
"QNS",201608,"C_4650000",-3300363186
"PNTQ",201608,"C_4150600",-775246514
"QNS",201608,"C_5020000",20939102356
"RO",201608,"C_4150000",-116506753029
"RO",201608,"C_4150100",-218704269
"RO",201608,"C_4150101",0
"RO",201608,"C_4150102",0
"RO",201608,"C_4150300",-71491859144
"RO",201608,"C_4150301",-53589212539
"RO",201608,"C_4150302",-5368863
"RO",201608,"C_4150309",0
"RO",201608,"C_4150400",-617917144
"RO",201608,"C_4150500",-40824745907
"RO",201608,"C_4150600",-3331082183
"RO",201608,"C_4250000",-3327001354
"RO",201608,"C_4600000",-29659473729
"RO",201608,"C_4600001",-14262032542
"RO",201608,"C_4600002",-10592370070
"RO",201608,"C_4610100",-10453349635
"RO",201608,"C_4610101",-1003726744
"RO",201608,"C_4610104",-176208786
"RO",201608,"C_4610200",-700723748
"RO",201608,"C_4610300",-451452651
"RO",201608,"C_4610400",-2068623110
